ID,Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,LeaveOrNot
249,Bachelors,2016,Pune,3,26,Male,No,4,0
374,Masters,2018,Bangalore,3,25,Male,Yes,3,1
4297,Bachelors,2016,Bangalore,3,31,Male,No,0,0
3499,Bachelors,2018,Bangalore,3,34,Female,No,3,1
4495,Bachelors,2017,Bangalore,3,39,Male,No,3,0
3842,Bachelors,2015,Bangalore,1,36,Male,No,1,0
3802,Bachelors,2014,Bangalore,3,32,Male,No,2,1
3895,PHD,2013,New Delhi,3,36,Male,No,3,1
3393,Bachelors,2015,Bangalore,3,36,Male,No,4,0
1670,Bachelors,2014,New Delhi,3,25,Male,No,3,0
2283,Bachelors,2018,Pune,3,28,Male,No,1,1
1204,Masters,2017,Pune,2,27,Female,No,5,0
1499,Bachelors,2017,Bangalore,3,25,Male,No,3,0
2048,Bachelors,2016,New Delhi,3,28,Female,No,2,0
4372,Bachelors,2016,Pune,3,27,Male,No,5,0
1840,PHD,2017,Bangalore,3,24,Female,No,2,0
1714,Bachelors,2013,Bangalore,3,27,Male,No,5,1
4209,Bachelors,2018,Pune,3,34,Male,No,0,1
2356,Masters,2017,New Delhi,2,30,Female,No,1,0
1990,Bachelors,2014,New Delhi,3,28,Female,No,3,0
932,Bachelors,2012,Pune,2,27,Female,No,5,1
4549,PHD,2012,New Delhi,3,30,Male,No,4,0
968,Masters,2018,New Delhi,3,25,Female,No,3,1
4236,Bachelors,2012,Pune,3,28,Male,No,2,0
1812,Bachelors,2015,Pune,2,28,Female,No,4,1
3020,Bachelors,2013,Pune,3,37,Male,No,0,0
1583,Bachelors,2017,Bangalore,3,28,Male,No,1,1
4014,Bachelors,2017,Pune,3,25,Male,No,3,0
424,Bachelors,2017,Pune,2,27,Male,No,5,0
423,Bachelors,2016,Bangalore,3,27,Male,No,5,0
477,Bachelors,2017,New Delhi,2,28,Female,No,3,0
21,Bachelors,2012,Bangalore,3,37,Male,No,0,0
1604,Bachelors,2017,New Delhi,3,25,Male,No,3,0
615,Bachelors,2015,Pune,3,28,Male,No,3,0
3988,Bachelors,2013,Bangalore,1,38,Male,No,6,0
1208,Bachelors,2017,New Delhi,2,25,Male,No,3,0
1708,Masters,2017,Bangalore,2,26,Male,No,4,1
2524,Masters,2017,Pune,2,30,Male,No,0,0
2849,PHD,2018,Bangalore,3,27,Male,No,5,1
849,Bachelors,2013,Pune,2,27,Female,No,5,1
2125,Bachelors,2015,Pune,2,27,Female,No,5,1
4351,Masters,2017,Pune,2,33,Female,No,2,0
2783,Masters,2016,New Delhi,3,30,Male,No,2,0
341,Bachelors,2017,Bangalore,3,26,Female,No,4,0
3373,Bachelors,2014,Pune,3,37,Female,No,5,1
1894,Bachelors,2017,Pune,3,28,Male,No,2,0
4272,Bachelors,2013,Bangalore,3,29,Male,No,4,0
1626,Masters,2017,Pune,1,28,Male,No,0,0
3578,Bachelors,2015,Bangalore,3,34,Female,Yes,2,0
187,Masters,2016,New Delhi,3,25,Female,No,3,1
4474,PHD,2015,Pune,2,35,Female,No,0,0
741,PHD,2012,New Delhi,3,24,Male,No,2,0
610,Masters,2013,Pune,3,28,Male,No,2,1
1105,Masters,2017,New Delhi,3,25,Female,No,3,1
582,Bachelors,2012,New Delhi,2,25,Male,No,3,1
2872,Bachelors,2017,New Delhi,2,30,Male,No,4,0
4392,Bachelors,2017,Bangalore,3,38,Male,No,3,0
1978,Bachelors,2014,Bangalore,3,25,Male,No,3,0
2936,Bachelors,2017,Bangalore,1,29,Female,No,5,0
547,Bachelors,2015,Pune,2,27,Female,Yes,5,1
1132,Masters,2017,New Delhi,2,25,Male,No,3,1
231,Bachelors,2014,Pune,3,24,Male,No,2,0
1706,Bachelors,2014,Bangalore,3,26,Male,No,4,0
3613,Bachelors,2015,New Delhi,3,40,Male,No,3,1
1284,Bachelors,2012,Pune,3,24,Male,No,2,1
1360,Bachelors,2013,Bangalore,3,24,Male,No,2,0
1295,Bachelors,2015,Pune,1,25,Female,No,3,1
4397,Bachelors,2012,Bangalore,3,39,Female,No,3,0
2856,Masters,2017,Pune,2,28,Male,No,5,0
603,Bachelors,2013,Bangalore,3,28,Male,No,1,0
4181,Bachelors,2016,Pune,3,38,Male,Yes,0,0
4204,Bachelors,2013,Bangalore,3,30,Male,No,1,0
4622,Bachelors,2015,Bangalore,3,31,Male,No,5,0
2311,Bachelors,2013,Pune,3,29,Male,No,2,0
290,Bachelors,2018,Bangalore,3,26,Male,No,4,1
930,Masters,2012,New Delhi,3,28,Male,No,2,0
4436,Bachelors,2015,Pune,2,28,Female,No,2,1
1433,Bachelors,2015,Pune,3,24,Female,No,2,1
2206,Bachelors,2014,Bangalore,3,29,Male,No,1,1
861,Bachelors,2015,Bangalore,3,27,Male,No,5,1
3463,Bachelors,2013,Bangalore,3,38,Female,No,4,0
3433,Masters,2017,New Delhi,2,36,Male,Yes,2,0
1551,Masters,2017,New Delhi,3,27,Male,No,5,1
2243,Masters,2014,New Delhi,3,27,Male,No,5,0
1298,Bachelors,2015,Bangalore,3,28,Male,No,0,0
3571,Masters,2017,New Delhi,2,31,Female,Yes,2,0
4406,Bachelors,2013,Pune,2,39,Female,No,1,1
1784,Bachelors,2013,Pune,3,28,Male,No,0,0
492,Bachelors,2016,Pune,3,24,Male,No,2,0
4050,Bachelors,2014,Pune,3,27,Male,No,5,0
2582,Bachelors,2016,Bangalore,3,28,Female,No,1,1
3610,Bachelors,2013,Bangalore,3,38,Male,No,5,0
2284,Bachelors,2016,Pune,3,29,Male,No,1,0
3543,Bachelors,2016,Bangalore,3,36,Male,No,2,0
1236,Bachelors,2017,Bangalore,3,27,Female,No,5,0
4176,PHD,2013,New Delhi,3,27,Male,No,5,0
4369,Bachelors,2016,Bangalore,3,32,Male,No,0,0
1843,PHD,2016,New Delhi,3,27,Female,No,5,0
4343,Bachelors,2012,Bangalore,3,31,Male,No,0,0
3477,Bachelors,2013,Bangalore,3,36,Male,No,5,0
3748,PHD,2016,Pune,3,31,Female,No,4,0
1857,Masters,2017,Bangalore,3,26,Female,No,4,0
3940,Bachelors,2017,Bangalore,3,37,Female,No,2,0
1776,Bachelors,2014,Bangalore,3,27,Male,No,5,0
1534,Masters,2017,New Delhi,3,28,Male,No,0,0
1015,Masters,2015,New Delhi,3,24,Male,No,2,1
772,Bachelors,2016,Pune,1,25,Female,No,3,1
2701,Bachelors,2014,Bangalore,3,27,Male,No,5,0
2093,Bachelors,2016,Bangalore,3,27,Female,Yes,5,0
1566,Bachelors,2013,Bangalore,3,25,Female,No,3,0
2897,Bachelors,2016,Bangalore,3,29,Female,No,0,1
120,Bachelors,2017,New Delhi,2,25,Male,No,3,0
2299,Bachelors,2017,New Delhi,3,28,Female,No,1,0
722,Bachelors,2013,New Delhi,2,24,Female,No,2,1
2255,Bachelors,2015,Bangalore,3,28,Male,No,2,0
475,Bachelors,2015,Pune,2,28,Female,No,1,1
606,Masters,2015,Pune,2,28,Female,No,3,0
3340,Masters,2014,New Delhi,3,37,Male,No,2,0
3422,Bachelors,2013,Pune,3,34,Male,Yes,5,0
3866,Bachelors,2015,Bangalore,3,31,Male,No,2,0
3397,Bachelors,2017,Bangalore,3,36,Male,No,2,0
2109,Bachelors,2012,Bangalore,3,30,Male,No,2,0
2392,Bachelors,2013,Pune,2,26,Male,No,4,0
4054,Bachelors,2013,Pune,3,25,Female,Yes,3,1
648,Bachelors,2017,New Delhi,2,28,Male,No,3,0
4485,Masters,2018,New Delhi,3,27,Female,Yes,5,1
346,Bachelors,2017,New Delhi,2,27,Male,No,5,0
656,Bachelors,2016,Bangalore,3,26,Female,No,4,0
3718,Bachelors,2015,Bangalore,3,35,Male,Yes,2,0
931,Bachelors,2012,Bangalore,3,28,Male,No,3,0
1676,Masters,2017,New Delhi,3,24,Female,No,2,0
3537,Bachelors,2018,Bangalore,3,32,Female,No,2,1
4565,Bachelors,2017,Bangalore,3,24,Female,No,2,0
2742,Bachelors,2014,Bangalore,3,28,Male,No,5,0
2771,Masters,2012,Pune,3,27,Male,Yes,5,1
4086,Bachelors,2012,Pune,3,36,Male,No,4,0
1329,Masters,2017,Bangalore,3,28,Male,No,2,0
345,Bachelors,2012,Bangalore,3,28,Male,No,3,0
3903,Bachelors,2015,Pune,2,39,Female,Yes,0,1
1404,Bachelors,2013,New Delhi,3,25,Female,Yes,3,1
581,Masters,2015,New Delhi,3,28,Female,Yes,2,0
328,Masters,2017,New Delhi,3,24,Male,No,2,0
1225,Bachelors,2016,Bangalore,3,26,Male,No,4,0
775,Masters,2013,New Delhi,3,25,Female,No,3,1
4617,Masters,2015,New Delhi,3,40,Female,No,5,0
1613,Masters,2017,New Delhi,2,25,Female,No,3,1
397,Bachelors,2014,Bangalore,3,25,Male,No,3,0
786,Bachelors,2017,Bangalore,3,25,Male,No,3,1
4106,Bachelors,2013,Pune,3,25,Male,No,3,0
3077,Masters,2017,Pune,3,33,Male,No,4,1
706,Bachelors,2014,Bangalore,3,26,Male,No,4,0
3324,Bachelors,2013,Bangalore,3,40,Male,No,1,0
3155,Masters,2015,New Delhi,3,37,Male,No,2,1
3546,Bachelors,2014,Bangalore,3,33,Male,No,5,1
4379,Masters,2017,New Delhi,2,24,Female,No,2,1
3788,Bachelors,2012,New Delhi,3,40,Male,No,3,0
45,Bachelors,2015,Pune,3,39,Male,No,4,0
1286,Bachelors,2015,Pune,2,26,Female,No,4,1
1423,Bachelors,2015,New Delhi,3,26,Male,No,4,0
402,Bachelors,2012,New Delhi,3,24,Female,No,2,0
356,Bachelors,2017,Bangalore,3,25,Female,Yes,3,0
1270,Bachelors,2015,Bangalore,3,26,Male,No,4,0
4444,Bachelors,2012,Bangalore,3,23,Male,No,1,0
2103,Bachelors,2015,New Delhi,3,30,Female,No,2,0
2711,Bachelors,2018,Bangalore,3,28,Male,Yes,1,1
3984,Masters,2013,New Delhi,1,41,Male,No,5,0
4384,Bachelors,2014,New Delhi,3,30,Female,No,3,0
4525,Bachelors,2017,New Delhi,2,30,Male,No,5,0
2625,Bachelors,2012,Bangalore,3,28,Female,No,0,0
4517,Bachelors,2013,Bangalore,3,35,Male,No,5,0
2021,Masters,2013,New Delhi,3,26,Male,No,4,1
1398,PHD,2013,Bangalore,3,26,Male,No,4,0
1411,Bachelors,2016,Bangalore,3,24,Female,No,2,0
3212,Bachelors,2018,Bangalore,3,36,Male,No,3,1
4443,PHD,2018,Bangalore,3,33,Male,No,2,1
2422,Bachelors,2016,Pune,2,30,Female,No,2,1
3177,Bachelors,2017,Bangalore,3,34,Male,No,3,1
3262,PHD,2018,New Delhi,3,35,Female,No,0,1
1181,Bachelors,2015,Pune,2,28,Female,No,3,1
4371,Bachelors,2015,Bangalore,3,33,Male,No,3,1
2380,Bachelors,2015,Pune,1,26,Female,No,4,1
3066,Bachelors,2016,Pune,3,33,Male,No,3,0
1725,Bachelors,2015,Pune,2,24,Female,No,2,1
1016,Bachelors,2014,Bangalore,3,25,Male,No,3,0
1321,Bachelors,2017,New Delhi,2,27,Male,No,5,0
3228,Bachelors,2012,Bangalore,3,33,Female,No,1,0
2096,Bachelors,2015,Pune,2,30,Male,No,2,1
3792,Bachelors,2016,Bangalore,3,34,Male,Yes,1,0
4046,Bachelors,2014,Bangalore,3,27,Male,No,5,0
3476,Bachelors,2017,New Delhi,2,35,Female,No,5,0
2666,Bachelors,2017,Pune,3,30,Male,No,5,0
303,Bachelors,2014,New Delhi,3,27,Female,Yes,5,0
2446,Bachelors,2014,Bangalore,3,30,Female,No,1,0
4419,Bachelors,2017,Bangalore,3,28,Male,No,0,0
3312,Bachelors,2012,Bangalore,3,31,Male,Yes,5,0
4639,Bachelors,2013,Bangalore,3,26,Male,No,4,0
2213,Bachelors,2012,New Delhi,3,26,Female,No,4,0
618,Masters,2017,New Delhi,2,26,Female,No,4,0
2280,Bachelors,2016,Bangalore,3,29,Male,No,2,0
1373,Bachelors,2013,Pune,3,27,Male,No,5,0
1747,Bachelors,2013,New Delhi,3,24,Female,No,2,0
499,Bachelors,2018,Pune,3,25,Male,No,3,1
2372,Bachelors,2016,Bangalore,3,29,Male,No,2,0
3765,Bachelors,2016,Bangalore,3,41,Male,No,4,0
3821,Bachelors,2016,Bangalore,3,40,Male,No,3,0
1928,Bachelors,2013,New Delhi,3,28,Female,Yes,2,0
2794,Masters,2012,New Delhi,3,26,Female,No,4,0
1484,Bachelors,2017,New Delhi,3,28,Female,No,2,0
4304,Bachelors,2015,Bangalore,3,36,Male,No,1,0
3047,Masters,2017,New Delhi,2,35,Female,No,2,1
2647,Bachelors,2012,Bangalore,3,28,Female,No,2,0
3701,Bachelors,2013,Bangalore,1,38,Male,No,4,0
1315,Bachelors,2016,Bangalore,3,27,Female,No,5,0
557,Bachelors,2012,Bangalore,3,24,Male,No,2,0
2427,Bachelors,2013,New Delhi,3,26,Male,No,4,0
3959,Masters,2016,New Delhi,3,41,Female,No,4,0
4007,Bachelors,2014,Bangalore,3,28,Male,No,2,0
2964,Bachelors,2016,Bangalore,3,30,Female,No,3,0
2665,Bachelors,2013,New Delhi,3,27,Female,No,5,0
302,Bachelors,2014,New Delhi,3,28,Female,No,1,0
1663,Bachelors,2013,Bangalore,3,24,Female,No,2,0
2338,Bachelors,2018,Bangalore,3,26,Male,No,4,1
270,Bachelors,2018,Bangalore,3,26,Female,No,4,1
1154,Bachelors,2015,Pune,3,24,Female,No,2,1
1646,Bachelors,2016,Bangalore,1,24,Male,No,2,0
2447,Bachelors,2014,Pune,1,28,Male,No,2,0
1947,Masters,2015,Bangalore,3,26,Female,No,4,1
1754,Bachelors,2014,Bangalore,3,28,Male,No,0,0
308,Bachelors,2012,Pune,3,27,Male,No,5,0
4393,Bachelors,2014,Bangalore,3,31,Male,No,3,1
4069,Bachelors,2012,Bangalore,3,38,Female,No,0,0
239,Bachelors,2012,New Delhi,3,28,Male,No,1,0
425,Bachelors,2012,Bangalore,3,27,Male,No,5,0
4218,Bachelors,2016,Bangalore,3,33,Female,No,1,1
3928,Masters,2017,New Delhi,3,41,Male,No,3,1
530,PHD,2014,New Delhi,3,24,Male,No,2,0
865,Bachelors,2012,Bangalore,3,28,Female,No,2,0
3222,Bachelors,2012,Bangalore,3,38,Female,No,5,0
4541,Bachelors,2016,Bangalore,3,23,Male,No,1,0
814,Bachelors,2015,Pune,2,27,Female,No,5,1
731,PHD,2018,Bangalore,3,24,Female,No,2,1
53,Bachelors,2016,Bangalore,3,34,Female,No,0,0
2248,Bachelors,2014,Bangalore,1,27,Female,No,5,0
332,Bachelors,2013,Pune,2,28,Female,No,1,1
3258,Bachelors,2016,Pune,3,40,Male,No,4,0
728,Masters,2016,Pune,3,24,Male,No,2,0
4568,Bachelors,2017,Pune,3,28,Male,No,3,0
1748,Masters,2017,New Delhi,3,26,Male,No,4,1
1863,Bachelors,2015,Pune,3,24,Male,No,2,0
1076,Bachelors,2012,Bangalore,3,25,Male,No,3,0
3238,Bachelors,2016,Pune,3,32,Female,No,3,1
4131,Bachelors,2015,Pune,2,25,Female,No,3,1
1214,Bachelors,2014,Bangalore,3,27,Male,No,5,1
3558,PHD,2015,Bangalore,3,31,Male,No,3,0
4596,Bachelors,2014,Bangalore,3,30,Male,No,1,1
4136,Bachelors,2016,Bangalore,3,22,Female,No,0,0
923,Bachelors,2015,Bangalore,3,26,Male,No,4,0
2295,Bachelors,2015,Pune,2,29,Female,Yes,2,1
2925,Bachelors,2017,Bangalore,3,29,Male,No,1,0
2020,PHD,2018,New Delhi,2,29,Female,No,1,1
84,Bachelors,2017,Bangalore,3,25,Female,No,3,0
2331,Bachelors,2012,Bangalore,3,26,Male,No,4,1
204,Bachelors,2014,Pune,2,26,Female,No,4,1
2453,Masters,2017,New Delhi,2,27,Male,No,5,1
2464,Bachelors,2013,Bangalore,3,26,Male,No,4,0
4359,Masters,2017,New Delhi,2,22,Male,No,0,1
4177,Masters,2013,New Delhi,3,30,Female,No,3,0
629,Masters,2017,Pune,3,26,Male,No,4,1
2468,Bachelors,2012,Bangalore,3,27,Male,No,5,0
1717,Bachelors,2016,Pune,3,28,Female,No,4,1
2916,Bachelors,2018,Bangalore,3,27,Male,No,5,1
2345,Bachelors,2012,Bangalore,3,30,Female,No,2,0
1514,Masters,2017,New Delhi,2,24,Female,No,2,0
23,Bachelors,2017,New Delhi,2,36,Male,No,3,0
4645,Bachelors,2015,Pune,3,32,Female,Yes,1,1
3773,Bachelors,2015,Bangalore,3,41,Male,No,1,0
427,Bachelors,2014,Pune,3,27,Male,No,5,0
318,Bachelors,2014,Pune,3,25,Female,No,3,1
1262,Bachelors,2017,Bangalore,3,25,Male,No,3,0
4548,Bachelors,2017,New Delhi,3,37,Female,No,1,1
4229,Bachelors,2016,Bangalore,3,33,Female,No,3,0
2393,Bachelors,2016,Bangalore,3,26,Male,No,4,0
471,Masters,2018,New Delhi,3,28,Male,Yes,2,1
4063,Bachelors,2015,Pune,2,32,Female,No,2,1
4266,Bachelors,2012,Pune,2,35,Female,No,2,1
655,Bachelors,2015,Pune,3,24,Male,No,2,0
406,Bachelors,2015,Bangalore,3,24,Male,No,2,0
291,Bachelors,2016,Bangalore,3,24,Male,No,2,0
2131,Bachelors,2012,Bangalore,3,26,Male,No,4,0
1835,Bachelors,2013,Pune,3,25,Male,No,3,0
4621,Bachelors,2015,Pune,2,38,Female,No,4,1
3371,Masters,2017,Pune,2,36,Male,No,2,0
4184,Bachelors,2016,Bangalore,3,38,Male,No,4,0
4068,Bachelors,2017,Bangalore,1,34,Male,Yes,0,0
2601,Bachelors,2018,Bangalore,3,29,Male,No,0,1
4551,PHD,2014,Bangalore,3,23,Male,No,1,0
4528,Masters,2018,New Delhi,3,39,Female,No,2,1
434,Masters,2014,New Delhi,3,28,Female,No,1,0
1983,Bachelors,2017,New Delhi,2,25,Male,No,3,0
3552,Masters,2017,Pune,3,35,Male,No,1,0
3366,Bachelors,2016,Pune,3,32,Male,No,1,1
4487,Bachelors,2017,Pune,3,27,Male,No,5,0
3676,Bachelors,2014,Pune,2,40,Female,No,3,1
2163,Bachelors,2014,Pune,2,27,Female,No,5,1
1142,Bachelors,2012,New Delhi,1,27,Female,No,5,0
3073,Bachelors,2017,Bangalore,3,35,Male,Yes,2,0
4597,Bachelors,2018,New Delhi,3,27,Female,No,5,1
190,Bachelors,2013,Bangalore,2,27,Male,No,5,0
2643,Bachelors,2013,Bangalore,3,28,Male,No,5,0
3603,Masters,2017,New Delhi,2,41,Male,No,3,1
1490,Bachelors,2015,Pune,3,27,Female,No,5,1
1544,Bachelors,2015,New Delhi,3,24,Female,No,2,0
4092,Bachelors,2014,Pune,3,32,Male,No,2,0
3336,Bachelors,2016,Bangalore,3,37,Female,No,0,0
3210,Bachelors,2013,Bangalore,3,38,Male,No,1,0
2362,Masters,2018,New Delhi,1,30,Female,No,2,0
1282,Bachelors,2017,New Delhi,2,28,Male,No,0,0
3612,Bachelors,2014,Pune,3,31,Male,No,3,0
1134,Bachelors,2013,Bangalore,3,28,Male,No,0,0
872,Masters,2014,Bangalore,3,27,Male,No,5,1
4544,Bachelors,2017,New Delhi,2,26,Female,No,4,0
526,Bachelors,2015,Bangalore,3,25,Male,No,3,0
458,Bachelors,2016,Bangalore,3,26,Male,No,4,0
3994,Bachelors,2012,Bangalore,3,22,Male,No,0,0
360,Bachelors,2017,New Delhi,2,26,Female,No,4,0
3028,Bachelors,2018,Pune,3,40,Male,Yes,3,1
3502,Bachelors,2015,New Delhi,3,35,Female,No,3,0
2677,Bachelors,2018,Bangalore,3,27,Male,Yes,5,1
2826,Bachelors,2018,Bangalore,3,28,Male,No,5,1
2739,Bachelors,2014,New Delhi,3,29,Male,Yes,4,0
3474,Bachelors,2015,New Delhi,2,33,Female,No,4,1
1660,PHD,2016,New Delhi,1,26,Male,No,4,0
2816,Bachelors,2017,Bangalore,3,30,Male,No,2,0
1946,Bachelors,2015,Bangalore,3,24,Male,No,2,0
1109,Bachelors,2014,Bangalore,3,24,Male,No,2,0
3776,Masters,2017,Bangalore,2,41,Male,Yes,2,1
2893,Bachelors,2018,Bangalore,3,29,Male,No,3,1
3382,Bachelors,2015,Bangalore,3,37,Female,No,0,0
2212,Bachelors,2015,Pune,2,30,Female,Yes,1,1
4518,Bachelors,2013,Bangalore,3,23,Female,Yes,1,0
878,Masters,2012,Pune,3,27,Male,No,5,1
3685,Masters,2018,Pune,3,40,Male,No,2,1
2242,Masters,2017,New Delhi,2,27,Male,No,5,1
3233,Bachelors,2016,Bangalore,3,36,Female,No,0,0
2514,Bachelors,2014,Bangalore,3,26,Male,No,4,0
1092,Masters,2014,New Delhi,3,28,Female,No,4,0
670,PHD,2014,New Delhi,3,28,Male,No,2,1
218,Masters,2013,New Delhi,3,26,Male,No,4,1
2607,Masters,2015,New Delhi,3,29,Male,No,2,0
3014,Bachelors,2016,Bangalore,3,32,Male,No,1,0
3845,Bachelors,2017,Bangalore,3,31,Female,No,2,0
3640,Bachelors,2012,Pune,2,35,Female,No,1,1
3943,Bachelors,2017,Pune,3,37,Female,No,0,0
778,Bachelors,2013,Bangalore,3,26,Male,No,4,0
296,Bachelors,2015,Bangalore,3,26,Female,Yes,4,1
2839,Masters,2017,New Delhi,3,26,Female,No,4,0
2649,Bachelors,2012,Bangalore,3,27,Female,No,5,1
804,Bachelors,2017,New Delhi,3,27,Female,No,5,0
3942,Bachelors,2015,Bangalore,3,34,Male,No,2,1
2444,Bachelors,2014,Bangalore,3,27,Male,No,5,0
1274,Masters,2013,New Delhi,3,28,Male,No,2,1
4590,Bachelors,2015,Bangalore,3,39,Female,No,0,0
1146,Bachelors,2015,Bangalore,3,27,Female,No,5,0
4314,Bachelors,2015,Pune,3,37,Female,No,1,1
2885,Bachelors,2015,Bangalore,3,28,Male,No,2,0
2165,Bachelors,2016,Bangalore,3,30,Male,Yes,1,0
2857,Bachelors,2016,Pune,2,29,Male,No,3,1
580,Masters,2017,Pune,2,26,Male,No,4,1
4366,PHD,2013,Bangalore,3,26,Male,No,4,0
2907,Bachelors,2015,Pune,3,28,Male,No,5,0
1703,Bachelors,2017,New Delhi,3,25,Female,Yes,3,0
3448,Bachelors,2015,Bangalore,3,36,Male,Yes,4,0
208,Masters,2013,Pune,2,27,Male,No,5,1
4438,Bachelors,2013,Bangalore,3,39,Male,No,5,1
936,Masters,2018,Pune,3,27,Male,No,5,1
4605,Bachelors,2015,Pune,2,38,Male,No,2,1
3936,Bachelors,2017,New Delhi,2,41,Female,No,4,0
1790,Bachelors,2015,Bangalore,3,27,Male,No,5,0
2328,Masters,2017,New Delhi,2,30,Male,Yes,2,0
100,Bachelors,2015,Bangalore,3,24,Female,No,2,1
132,Bachelors,2013,Bangalore,3,28,Male,No,1,1
1081,Bachelors,2014,Bangalore,3,25,Male,No,3,0
2313,Bachelors,2012,Pune,3,27,Male,Yes,5,0
487,Bachelors,2015,Pune,2,25,Female,Yes,3,1
2967,Bachelors,2017,New Delhi,2,26,Female,No,4,0
3368,Bachelors,2013,Bangalore,1,40,Male,No,2,0
3468,Bachelors,2018,New Delhi,3,40,Male,Yes,4,1
1667,Bachelors,2013,Bangalore,3,28,Male,No,2,1
635,Bachelors,2017,Bangalore,3,27,Male,No,5,0
4174,Bachelors,2016,Pune,3,24,Female,No,2,0
4216,Bachelors,2014,Bangalore,3,27,Male,No,5,0
1466,Bachelors,2012,Bangalore,1,27,Male,No,5,0
3822,PHD,2013,Bangalore,3,41,Male,No,4,0
3057,Bachelors,2018,Bangalore,3,34,Male,Yes,2,1
1631,Masters,2017,New Delhi,2,27,Female,No,5,0
2693,Bachelors,2013,Bangalore,2,27,Female,No,5,1
1693,Bachelors,2017,Pune,3,26,Male,No,4,0
654,Bachelors,2014,Bangalore,3,28,Female,No,3,0
3443,Bachelors,2013,Bangalore,3,34,Female,No,2,0
2285,Bachelors,2015,Pune,3,26,Female,Yes,4,1
2960,Bachelors,2014,Bangalore,3,29,Female,No,2,0
2827,Bachelors,2017,New Delhi,3,30,Male,No,5,0
1059,Bachelors,2016,Bangalore,3,28,Male,Yes,4,0
3728,Masters,2017,New Delhi,2,38,Female,No,5,0
3574,Bachelors,2017,Pune,2,35,Female,No,5,1
3416,Bachelors,2017,Pune,2,33,Male,No,1,0
2001,Bachelors,2017,New Delhi,3,28,Female,No,1,0
353,Bachelors,2012,Pune,3,26,Male,No,4,0
4255,Masters,2014,Pune,3,38,Male,Yes,2,0
3931,Bachelors,2017,Pune,2,31,Male,No,0,0
3696,Bachelors,2016,Pune,3,39,Male,No,4,0
4165,Masters,2017,New Delhi,2,23,Female,No,1,1
4259,Bachelors,2014,Bangalore,3,37,Male,No,5,0
898,Masters,2017,New Delhi,2,26,Female,No,4,1
3672,Bachelors,2016,Bangalore,3,34,Male,No,3,0
1531,Bachelors,2013,Pune,3,25,Male,No,3,0
1655,Bachelors,2016,Pune,3,28,Male,No,3,0
3006,Bachelors,2018,Bangalore,3,35,Female,Yes,5,1
2238,Bachelors,2015,Bangalore,3,30,Male,No,1,0
1036,Masters,2017,New Delhi,3,24,Male,No,2,0
2145,Bachelors,2013,Bangalore,3,29,Male,No,1,0
3023,Bachelors,2013,Bangalore,3,36,Male,No,4,0
301,Bachelors,2013,Bangalore,3,26,Male,No,4,0
43,Bachelors,2013,Bangalore,3,30,Male,No,3,1
1614,Bachelors,2014,Bangalore,3,25,Male,No,3,0
3673,Masters,2017,New Delhi,2,40,Female,No,2,0
4629,Bachelors,2013,Bangalore,3,39,Female,No,5,0
4017,Bachelors,2016,Bangalore,3,36,Female,No,2,0
2009,Bachelors,2017,Pune,3,26,Female,No,4,1
3599,Masters,2017,New Delhi,2,34,Female,No,2,1
3405,Bachelors,2016,Bangalore,3,31,Male,No,2,0
830,Bachelors,2012,Pune,3,28,Female,No,2,0
1610,Bachelors,2012,Bangalore,3,25,Male,No,3,0
4135,Bachelors,2013,Pune,3,33,Male,No,5,0
1765,Bachelors,2013,New Delhi,1,25,Female,No,3,1
4579,Bachelors,2014,Bangalore,3,39,Male,No,3,0
2369,Bachelors,2017,New Delhi,2,28,Female,No,1,0
469,Bachelors,2012,Bangalore,3,25,Male,No,3,0
1080,PHD,2018,New Delhi,3,27,Female,No,5,1
4300,Bachelors,2012,Bangalore,3,33,Female,No,5,0
1110,Bachelors,2016,Bangalore,3,26,Male,Yes,4,0
4011,Bachelors,2018,Bangalore,3,32,Female,No,2,1
533,Bachelors,2014,Bangalore,3,28,Male,No,3,1
4072,Masters,2015,Pune,2,33,Female,No,2,1
3591,Bachelors,2015,Bangalore,3,31,Male,No,5,0
4141,Bachelors,2016,Bangalore,3,25,Female,No,3,0
534,Bachelors,2014,Bangalore,3,25,Male,No,3,1
612,Bachelors,2014,Pune,3,26,Male,No,4,0
2603,Bachelors,2018,Pune,3,30,Female,No,2,1
2221,Masters,2018,New Delhi,3,30,Female,No,2,1
201,Bachelors,2014,Pune,2,25,Female,No,3,1
621,Bachelors,2014,Bangalore,3,28,Male,No,3,1
244,Bachelors,2014,Bangalore,3,25,Female,No,3,1
1396,Bachelors,2014,Bangalore,3,25,Male,No,3,0
3528,Bachelors,2017,New Delhi,3,41,Male,No,2,0
1440,Bachelors,2013,Bangalore,3,26,Male,No,4,0
1272,Bachelors,2018,Pune,3,26,Male,No,4,1
1098,Bachelors,2013,New Delhi,3,27,Female,No,5,0
1148,Masters,2012,New Delhi,3,24,Male,No,2,0
496,Masters,2014,New Delhi,3,27,Male,No,5,0
3791,Bachelors,2014,New Delhi,3,38,Female,No,0,0
852,Masters,2017,New Delhi,2,26,Male,No,4,1
885,Bachelors,2014,Bangalore,3,26,Male,No,4,1
1898,Bachelors,2014,New Delhi,3,28,Male,No,1,0
4206,Bachelors,2016,Bangalore,3,40,Male,No,0,1
